date,open,high,low,close
19/06/2020 18:50,6.8506,6.8514,6.8459,6.8471
19/06/2020 19:00,6.8471,6.8532,6.8456,6.8512
19/06/2020 19:10,6.8512,6.8538,6.85,6.8536
19/06/2020 19:20,6.8536,6.854,6.8511,6.8511
19/06/2020 19:30,6.8511,6.8518,6.85,6.8503
19/06/2020 19:40,6.8503,6.8509,6.8499,6.8499
19/06/2020 19:50,6.8499,6.8502,6.844,6.8489
19/06/2020 20:00,6.8489,6.8496,6.8438,6.848
19/06/2020 20:10,6.848,6.8485,6.8469,6.8476
19/06/2020 20:20,6.8476,6.853,6.845,6.8455
19/06/2020 20:30,6.8455,6.8496,6.8451,6.8494
19/06/2020 20:40,6.8494,6.8513,6.8484,6.8509
19/06/2020 20:50,6.8509,6.8511,6.8491,6.8495
19/06/2020 21:00,6.8495,6.8506,6.8451,6.8496
19/06/2020 21:10,6.8496,6.851,6.8487,6.8488
19/06/2020 21:20,6.8488,6.8493,6.8478,6.8482
19/06/2020 21:30,6.8482,6.8487,6.8474,6.8485
19/06/2020 21:40,6.8485,6.849,6.8476,6.8485
19/06/2020 21:50,6.8485,6.8538,6.8473,6.8533
19/06/2020 22:00,6.8533,6.8541,6.8528,6.854
19/06/2020 22:10,6.8539,6.8542,6.8528,6.8534
19/06/2020 22:20,6.8534,6.8542,6.8531,6.8536
19/06/2020 22:30,6.8536,6.8539,6.8525,6.8533
19/06/2020 22:40,6.8533,6.8539,6.8531,6.8534
19/06/2020 22:50,6.8534,6.8546,6.8529,6.8538
19/06/2020 23:00,6.854,6.855,6.8527,6.853
19/06/2020 23:10,6.853,6.8535,6.8465,6.8488
19/06/2020 23:20,6.8488,6.8501,6.847,6.8473
19/06/2020 23:30,6.8473,6.848,6.8468,6.8478
19/06/2020 23:40,6.8478,6.854,6.8475,6.8523
19/06/2020 23:50,6.8523,6.8551,6.8424,6.8525
21/06/2020 22:10,6.8612,6.8619,6.844,6.8443
21/06/2020 22:20,6.8495,6.8608,6.8457,6.8459
21/06/2020 22:30,6.8563,6.8563,6.8434,6.8434
21/06/2020 22:40,6.8581,6.8581,6.8473,6.8497
21/06/2020 22:50,6.8478,6.8561,6.8476,6.8485
21/06/2020 23:00,6.8485,6.849,6.8472,6.8485
21/06/2020 23:10,6.8485,6.8499,6.8465,6.849
21/06/2020 23:20,6.849,6.8492,6.8476,6.8491
21/06/2020 23:30,6.8491,6.8495,6.8472,6.8492
21/06/2020 23:40,6.848,6.8507,6.848,6.8495
21/06/2020 23:50,6.8495,6.8532,6.8456,6.8515
22/06/2020 00:00,6.8519,6.857,6.847,6.851
22/06/2020 00:10,6.851,6.8529,6.8461,6.851
22/06/2020 00:20,6.851,6.8547,6.8445,6.848
22/06/2020 00:30,6.848,6.8518,6.8452,6.8474
22/06/2020 00:40,6.8474,6.852,6.8429,6.8482
22/06/2020 00:50,6.8482,6.8495,6.845,6.8466
22/06/2020 01:00,6.8466,6.8491,6.8409,6.849
22/06/2020 01:10,6.849,6.8496,6.8435,6.8465
22/06/2020 01:20,6.8465,6.849,6.8441,6.8468
22/06/2020 01:30,6.8468,6.8492,6.8426,6.8434
22/06/2020 01:40,6.8435,6.8464,6.8414,6.8447
22/06/2020 01:50,6.8447,6.85,6.8422,6.8462
22/06/2020 02:00,6.8462,6.8499,6.8449,6.8474
22/06/2020 02:10,6.8474,6.8496,6.845,6.8495
22/06/2020 02:20,6.8495,6.8516,6.8455,6.8512
22/06/2020 02:30,6.8512,6.8516,6.8487,6.8511
22/06/2020 02:40,6.8511,6.8514,6.8498,6.8506
22/06/2020 02:50,6.8506,6.851,6.8497,6.85
22/06/2020 03:00,6.85,6.8517,6.8481,6.8496
22/06/2020 03:10,6.8496,6.852,6.8485,6.849
22/06/2020 03:20,6.849,6.8546,6.8485,6.8522
22/06/2020 03:30,6.8522,6.8522,6.8498,6.8516
22/06/2020 03:40,6.8516,6.854,6.8505,6.8518
22/06/2020 03:50,6.8518,6.8545,6.8513,6.8533
22/06/2020 04:00,6.8533,6.8539,6.8514,6.852
22/06/2020 04:10,6.852,6.8522,6.8501,6.8511
22/06/2020 04:20,6.8511,6.8519,6.8499,6.8503
22/06/2020 04:30,6.8503,6.8518,6.8494,6.8517
22/06/2020 04:40,6.8517,6.8526,6.8495,6.8519
22/06/2020 04:50,6.8519,6.8522,6.8503,6.8505
22/06/2020 05:00,6.8508,6.8518,6.8491,6.851
22/06/2020 05:10,6.851,6.8514,6.8495,6.8508
22/06/2020 05:20,6.8502,6.8518,6.849,6.8509
22/06/2020 05:30,6.8509,6.8514,6.8488,6.851
22/06/2020 05:40,6.851,6.8514,6.8502,6.8509
22/06/2020 05:50,6.8509,6.8513,6.8494,6.8499
22/06/2020 06:00,6.8499,6.8512,6.8495,6.8496
22/06/2020 06:10,6.8496,6.8508,6.8496,6.8496
22/06/2020 06:20,6.8496,6.8508,6.8496,6.8496
22/06/2020 06:30,6.8496,6.8509,6.8496,6.8504
22/06/2020 06:40,6.8504,6.851,6.8497,6.8504
22/06/2020 06:50,6.8504,6.8514,6.8498,6.8498
22/06/2020 07:00,6.8502,6.8514,6.8491,6.8505
22/06/2020 07:10,6.8505,6.8517,6.8498,6.8501
22/06/2020 07:20,6.8501,6.8517,6.8496,6.85
22/06/2020 07:30,6.85,6.8511,6.8485,6.8494
22/06/2020 07:40,6.8495,6.8539,6.8486,6.8518
22/06/2020 07:50,6.8518,6.8534,6.8376,6.8447
22/06/2020 08:00,6.8445,6.846,6.8443,6.8457
22/06/2020 08:10,6.8457,6.8459,6.8405,6.8415
22/06/2020 08:20,6.8415,6.843,6.8374,6.8376
22/06/2020 08:30,6.8376,6.8429,6.8375,6.8422
22/06/2020 08:40,6.8422,6.8431,6.8419,6.8422
22/06/2020 08:50,6.8422,6.8431,6.8415,6.8431
22/06/2020 09:00,6.8431,6.8457,6.84,6.844
22/06/2020 09:10,6.844,6.8473,6.8424,6.845
22/06/2020 09:20,6.845,6.8485,6.8447,6.8458
22/06/2020 09:30,6.8458,6.8462,6.8452,6.8458
22/06/2020 09:40,6.8458,6.8458,6.8444,6.8445
22/06/2020 09:50,6.8445,6.8464,6.8445,6.8464
22/06/2020 10:00,6.8464,6.8468,6.845,6.8455
22/06/2020 10:10,6.8455,6.8457,6.8431,6.8443
22/06/2020 10:20,6.8443,6.8463,6.8443,6.8456
22/06/2020 10:30,6.8456,6.846,6.8437,6.8443
22/06/2020 10:40,6.8443,6.8461,6.8429,6.8456
22/06/2020 10:50,6.8456,6.8466,6.8456,6.8466
22/06/2020 11:00,6.8466,6.8484,6.8448,6.8482
22/06/2020 11:10,6.8482,6.853,6.8481,6.8526
22/06/2020 11:20,6.8526,6.8575,6.8523,6.8561
22/06/2020 11:30,6.8561,6.8577,6.8559,6.8568
22/06/2020 11:40,6.8568,6.8574,6.8557,6.857
22/06/2020 11:50,6.857,6.8579,6.8567,6.8576
22/06/2020 12:00,6.8576,6.858,6.8573,6.8577
22/06/2020 12:10,6.8577,6.858,6.8575,6.8579
22/06/2020 12:20,6.8579,6.8588,6.8578,6.8582
22/06/2020 12:30,6.8582,6.8584,6.858,6.8581
22/06/2020 12:40,6.8581,6.8584,6.8579,6.858
22/06/2020 12:50,6.858,6.8584,6.8579,6.8582
22/06/2020 13:00,6.8582,6.8583,6.8579,6.858
22/06/2020 13:10,6.858,6.8581,6.8578,6.858
22/06/2020 13:20,6.858,6.8582,6.8578,6.858
22/06/2020 13:30,6.858,6.8582,6.8577,6.858
22/06/2020 13:40,6.858,6.8583,6.8562,6.8567
22/06/2020 13:50,6.8567,6.8576,6.8562,6.8576
22/06/2020 14:00,6.8576,6.8581,6.8574,6.8579
22/06/2020 14:10,6.8579,6.8579,6.8563,6.8566
22/06/2020 14:20,6.8566,6.8588,6.8563,6.8587
22/06/2020 14:30,6.8587,6.859,6.8572,6.8574
22/06/2020 14:40,6.8574,6.8576,6.8572,6.8573
22/06/2020 14:50,6.8574,6.8579,6.8564,6.8567
22/06/2020 15:00,6.8568,6.8576,6.8521,6.8521
22/06/2020 15:10,6.8521,6.8544,6.8446,6.8485
22/06/2020 15:20,6.8485,6.8535,6.8481,6.8489
22/06/2020 15:30,6.8489,6.8515,6.8466,6.8498
22/06/2020 15:40,6.8498,6.8506,6.8491,6.8491
22/06/2020 15:50,6.8491,6.8514,6.849,6.8512
22/06/2020 16:00,6.8512,6.8515,6.8489,6.8491
22/06/2020 16:10,6.8491,6.8493,6.8482,6.8485
22/06/2020 16:20,6.8485,6.8496,6.8482,6.8483
22/06/2020 16:30,6.8483,6.8494,6.8481,6.8485
22/06/2020 16:40,6.8485,6.8488,6.8471,6.8472
22/06/2020 16:50,6.8472,6.8476,6.8443,6.8451
22/06/2020 17:00,6.8451,6.8452,6.8444,6.8446
22/06/2020 17:10,6.8446,6.8447,6.843,6.8446
22/06/2020 17:20,6.8446,6.8446,6.8387,6.8419
22/06/2020 17:30,6.8419,6.8431,6.8404,6.8419
22/06/2020 17:40,6.8419,6.8456,6.8382,6.8403
22/06/2020 17:50,6.8403,6.8474,6.839,6.8465
22/06/2020 18:00,6.8465,6.847,6.843,6.843
22/06/2020 18:10,6.843,6.8431,6.8423,6.8429
22/06/2020 18:20,6.8429,6.8436,6.8411,6.8435
22/06/2020 18:30,6.8435,6.849,6.8432,6.8459
22/06/2020 18:40,6.8459,6.8492,6.8457,6.8465
22/06/2020 18:50,6.8464,6.8469,6.846,6.8468
22/06/2020 19:00,6.8467,6.8471,6.8417,6.8433
22/06/2020 19:10,6.8433,6.8467,6.8432,6.8457
22/06/2020 19:20,6.8457,6.848,6.8453,6.8479
22/06/2020 19:30,6.8479,6.8481,6.8452,6.8453
22/06/2020 19:40,6.8453,6.8455,6.8443,6.8448
22/06/2020 19:50,6.8448,6.8453,6.8443,6.8448
22/06/2020 20:00,6.8448,6.8454,6.8443,6.8443
22/06/2020 20:10,6.8443,6.8453,6.8438,6.8448
22/06/2020 20:20,6.8448,6.8454,6.8443,6.8453
22/06/2020 20:30,6.8453,6.8454,6.8448,6.8451
22/06/2020 20:40,6.8451,6.846,6.8442,6.8452
22/06/2020 20:50,6.8452,6.8454,6.8442,6.8449
22/06/2020 21:00,6.8449,6.8456,6.8441,6.8449
22/06/2020 21:10,6.8449,6.8459,6.8445,6.8448
22/06/2020 21:20,6.8449,6.8454,6.8443,6.8451
22/06/2020 21:30,6.8451,6.8453,6.8441,6.8445
22/06/2020 21:40,6.8445,6.8454,6.844,6.8448
22/06/2020 21:50,6.8448,6.8458,6.8445,6.8448
22/06/2020 22:00,6.8448,6.8461,6.8441,6.8447
22/06/2020 22:10,6.8447,6.8456,6.8443,6.8449
22/06/2020 22:20,6.8449,6.8455,6.8424,6.8446
22/06/2020 22:30,6.8445,6.8447,6.8435,6.8442
22/06/2020 22:40,6.8443,6.8448,6.8435,6.8446
22/06/2020 22:50,6.8447,6.8452,6.8438,6.8444
22/06/2020 23:00,6.8444,6.8451,6.8437,6.8448
22/06/2020 23:10,6.8448,6.8451,6.8438,6.8448
22/06/2020 23:20,6.8447,6.8464,6.8439,6.8444
22/06/2020 23:30,6.8444,6.8462,6.8438,6.8445
22/06/2020 23:40,6.8444,6.8447,6.8423,6.8442
22/06/2020 23:50,6.8442,6.8481,6.8437,6.8477
23/06/2020 00:00,6.8477,6.8492,6.8413,6.8429
23/06/2020 00:10,6.8432,6.8505,6.8426,6.8495
23/06/2020 00:20,6.8495,6.8505,6.8449,6.8482
23/06/2020 00:30,6.8482,6.8507,6.8458,6.8483
23/06/2020 00:40,6.8478,6.8507,6.8461,6.8489
23/06/2020 00:50,6.8488,6.8508,6.8461,6.8473
23/06/2020 01:00,6.8473,6.8491,6.8455,6.8464
23/06/2020 01:10,6.8464,6.8484,6.8445,6.8472
23/06/2020 01:20,6.8472,6.8485,6.8437,6.8467
23/06/2020 01:30,6.8467,6.848,6.8447,6.847
23/06/2020 01:40,6.847,6.8485,6.8451,6.8461
23/06/2020 01:50,6.8461,6.8477,6.8448,6.8468
23/06/2020 02:00,6.8468,6.8481,6.845,6.846
23/06/2020 02:10,6.846,6.8484,6.8449,6.8468
23/06/2020 02:20,6.8468,6.8475,6.8451,6.8466
23/06/2020 02:30,6.8466,6.8479,6.8451,6.8467
23/06/2020 02:40,6.8465,6.8477,6.8447,6.8467
23/06/2020 02:50,6.8468,6.848,6.8456,6.8468
23/06/2020 03:00,6.8468,6.8484,6.8461,6.8471
23/06/2020 03:10,6.8471,6.8478,6.8458,6.8471
23/06/2020 03:20,6.8471,6.8483,6.8461,6.8478
23/06/2020 03:30,6.8478,6.8482,6.8457,6.8468
23/06/2020 03:40,6.8468,6.8478,6.845,6.8469
23/06/2020 03:50,6.8469,6.8532,6.8458,6.8524
23/06/2020 04:00,6.8524,6.855,6.8518,6.8528
23/06/2020 04:10,6.8528,6.8537,6.8495,6.8513
23/06/2020 04:20,6.8513,6.8555,6.8481,6.8508
23/06/2020 04:30,6.8508,6.8536,6.8508,6.8527
23/06/2020 04:40,6.8527,6.859,6.8525,6.8583
23/06/2020 04:50,6.8583,6.8586,6.8499,6.856
23/06/2020 05:00,6.856,6.8575,6.8555,6.8563
23/06/2020 05:10,6.8563,6.857,6.8494,6.8513
23/06/2020 05:20,6.8513,6.8518,6.8499,6.85
23/06/2020 05:30,6.85,6.8515,6.8498,6.8507
23/06/2020 05:40,6.8507,6.8515,6.8499,6.8509
23/06/2020 05:50,6.8509,6.8514,6.8495,6.8506
23/06/2020 06:00,6.8506,6.851,6.8493,6.8494
23/06/2020 06:10,6.8498,6.851,6.8494,6.8498
23/06/2020 06:20,6.8498,6.8511,6.8493,6.8495
23/06/2020 06:30,6.8495,6.8514,6.8492,6.8496
23/06/2020 06:40,6.8496,6.8509,6.8492,6.8502
23/06/2020 06:50,6.8502,6.8509,6.8494,6.8502
23/06/2020 07:00,6.8498,6.8512,6.849,6.8512
23/06/2020 07:10,6.8512,6.8513,6.8491,6.8504
23/06/2020 07:20,6.8504,6.8515,6.8494,6.8495
23/06/2020 07:30,6.8495,6.8503,6.8485,6.8495
23/06/2020 07:40,6.8495,6.8556,6.8488,6.8522
23/06/2020 07:50,6.8523,6.8547,6.8468,6.8502
23/06/2020 08:00,6.8502,6.8523,6.842,6.8446
23/06/2020 08:10,6.8446,6.8501,6.8436,6.8477
23/06/2020 08:20,6.8477,6.8478,6.8471,6.8475
23/06/2020 08:30,6.8473,6.8484,6.8471,6.8482
23/06/2020 08:40,6.8482,6.8489,6.847,6.8471
23/06/2020 08:50,6.8471,6.849,6.847,6.8483
23/06/2020 09:00,6.8483,6.8511,6.8483,6.8509
23/06/2020 09:10,6.8509,6.8511,6.8488,6.8498
23/06/2020 09:20,6.8498,6.8506,6.8488,6.8502
23/06/2020 09:30,6.8502,6.8503,6.8442,6.8466
23/06/2020 09:40,6.8466,6.8482,6.8454,6.848
23/06/2020 09:50,6.848,6.8496,6.8477,6.8495
23/06/2020 10:00,6.8495,6.8536,6.8483,6.8528
23/06/2020 10:10,6.8528,6.8539,6.8486,6.8489
23/06/2020 10:20,6.8489,6.8508,6.8483,6.8502
23/06/2020 10:30,6.8502,6.8561,6.8502,6.856
23/06/2020 10:40,6.856,6.8574,6.8532,6.8544
23/06/2020 10:50,6.8544,6.8564,6.8538,6.8554
23/06/2020 11:00,6.8554,6.8569,6.855,6.8565
23/06/2020 11:10,6.8565,6.8578,6.8563,6.8575
23/06/2020 11:20,6.8575,6.8587,6.8562,6.8564
23/06/2020 11:30,6.8564,6.8579,6.8563,6.8578
23/06/2020 11:40,6.8578,6.8584,6.8576,6.8578
23/06/2020 11:50,6.8578,6.8582,6.8572,6.8576
23/06/2020 12:00,6.8576,6.8583,6.8572,6.8574
23/06/2020 12:10,6.8574,6.8583,6.8573,6.8582
23/06/2020 12:20,6.8582,6.8583,6.8577,6.8582
23/06/2020 12:30,6.8582,6.8586,6.8578,6.8584
23/06/2020 12:40,6.8584,6.8598,6.8582,6.8584
23/06/2020 12:50,6.8584,6.859,6.8582,6.8583
23/06/2020 13:00,6.8583,6.8591,6.8583,6.8591
23/06/2020 13:10,6.8591,6.8592,6.8585,6.8586
23/06/2020 13:20,6.8586,6.859,6.8582,6.8582
23/06/2020 13:30,6.8582,6.859,6.8582,6.8589
23/06/2020 13:40,6.8589,6.8592,6.8583,6.8588
23/06/2020 13:50,6.8588,6.8596,6.8584,6.8585
23/06/2020 14:00,6.8585,6.8598,6.8584,6.8591
23/06/2020 14:10,6.8591,6.8592,6.8582,6.8588
23/06/2020 14:20,6.8588,6.8593,6.8583,6.8583
23/06/2020 14:30,6.8583,6.8592,6.8582,6.8589
23/06/2020 14:40,6.8589,6.8593,6.8579,6.8582
23/06/2020 14:50,6.8582,6.8586,6.858,6.8584
23/06/2020 15:00,6.8584,6.8588,6.8581,6.8585
23/06/2020 15:10,6.8585,6.8587,6.8581,6.8584
23/06/2020 15:20,6.8584,6.8585,6.8578,6.8583
23/06/2020 15:30,6.8583,6.8585,6.8575,6.8576
23/06/2020 15:40,6.8576,6.8579,6.8571,6.8574
23/06/2020 15:50,6.8574,6.8577,6.8568,6.857
23/06/2020 16:00,6.857,6.8577,6.8569,6.8573
23/06/2020 16:10,6.8573,6.8577,6.857,6.8576
23/06/2020 16:20,6.8576,6.8587,6.8573,6.8582
23/06/2020 16:30,6.8582,6.8582,6.8567,6.8567
23/06/2020 16:40,6.8567,6.8572,6.8562,6.8569
23/06/2020 16:50,6.8569,6.8575,6.8564,6.8566
23/06/2020 17:00,6.8566,6.8575,6.856,6.8561
23/06/2020 17:10,6.8561,6.8562,6.853,6.8532
23/06/2020 17:20,6.8532,6.856,6.8531,6.8541
23/06/2020 17:30,6.8541,6.8543,6.8517,6.8519
23/06/2020 17:40,6.8519,6.8536,6.8507,6.851
23/06/2020 17:50,6.851,6.8521,6.8494,6.8504
23/06/2020 18:00,6.8504,6.8505,6.8476,6.849
23/06/2020 18:10,6.849,6.8492,6.8472,6.8481
23/06/2020 18:20,6.8481,6.8503,6.8453,6.85
23/06/2020 18:30,6.85,6.8512,6.8487,6.8492
23/06/2020 18:40,6.8492,6.8501,6.8488,6.8496
23/06/2020 18:50,6.8496,6.8504,6.8484,6.8485
23/06/2020 19:00,6.8485,6.8485,6.8471,6.8477
23/06/2020 19:10,6.8476,6.8478,6.8469,6.8474
23/06/2020 19:20,6.8474,6.8479,6.8471,6.8475
23/06/2020 19:30,6.8475,6.8479,6.8472,6.8476
23/06/2020 19:40,6.8476,6.8492,6.8474,6.8491
23/06/2020 19:50,6.8492,6.8519,6.8489,6.8508
23/06/2020 20:00,6.8508,6.8508,6.849,6.8493
23/06/2020 20:10,6.8493,6.8497,6.8487,6.8492
23/06/2020 20:20,6.8492,6.8495,6.8476,6.8482
23/06/2020 20:30,6.8482,6.8487,6.8472,6.8473
23/06/2020 20:40,6.8473,6.8482,6.8468,6.8471
23/06/2020 20:50,6.8471,6.8478,6.8468,6.8474
23/06/2020 21:00,6.8474,6.8481,6.847,6.8475
23/06/2020 21:10,6.8475,6.8475,6.8451,6.8466
23/06/2020 21:20,6.8466,6.8466,6.8453,6.8458
23/06/2020 21:30,6.8458,6.8473,6.8452,6.846
23/06/2020 21:40,6.846,6.8473,6.8455,6.8461
23/06/2020 21:50,6.8461,6.8475,6.8457,6.847
23/06/2020 22:00,6.847,6.8472,6.8467,6.8469
23/06/2020 22:10,6.8469,6.8471,6.8464,6.8469
23/06/2020 22:20,6.8469,6.8473,6.8465,6.8471
23/06/2020 22:30,6.8471,6.8473,6.8468,6.847
23/06/2020 22:40,6.847,6.8471,6.8465,6.8469
23/06/2020 22:50,6.8469,6.8473,6.8465,6.8472
23/06/2020 23:00,6.8472,6.8473,6.8466,6.8466
23/06/2020 23:10,6.8466,6.8478,6.8464,6.8476
23/06/2020 23:20,6.8476,6.8481,6.847,6.8477
23/06/2020 23:30,6.8477,6.8482,6.847,6.8477
23/06/2020 23:40,6.8477,6.8481,6.8471,6.8475
23/06/2020 23:50,6.8475,6.8513,6.8456,6.8507
24/06/2020 00:00,6.8507,6.8527,6.846,6.8474
24/06/2020 00:10,6.8474,6.8524,6.8474,6.851
24/06/2020 00:20,6.851,6.8527,6.8505,6.8521
24/06/2020 00:30,6.8518,6.8533,6.8512,6.8517
24/06/2020 00:40,6.8517,6.8531,6.8514,6.8518
24/06/2020 00:50,6.8518,6.853,6.851,6.8517
24/06/2020 01:00,6.8518,6.8533,6.8473,6.8498
24/06/2020 01:10,6.8498,6.8515,6.8458,6.85
24/06/2020 01:20,6.8499,6.8517,6.8457,6.8495
24/06/2020 01:30,6.8495,6.8509,6.8476,6.8503
24/06/2020 01:40,6.8503,6.851,6.8476,6.8504
24/06/2020 01:50,6.8504,6.851,6.8476,6.8502
24/06/2020 02:00,6.8502,6.851,6.8496,6.8505
24/06/2020 02:10,6.8505,6.8511,6.848,6.8502
24/06/2020 02:20,6.8505,6.851,6.8488,6.8502
24/06/2020 02:30,6.8504,6.8512,6.8489,6.8505
24/06/2020 02:40,6.8505,6.8512,6.8482,6.85
24/06/2020 02:50,6.85,6.8513,6.849,6.8493
24/06/2020 03:00,6.8493,6.8496,6.849,6.8492
24/06/2020 03:10,6.8492,6.8507,6.849,6.8498
24/06/2020 03:20,6.8498,6.8505,6.8487,6.8495
24/06/2020 03:30,6.8495,6.8504,6.849,6.8498
24/06/2020 03:40,6.8498,6.8504,6.8484,6.8496
24/06/2020 03:50,6.8496,6.8504,6.8478,6.8484
24/06/2020 04:00,6.8486,6.8489,6.8481,6.8484
24/06/2020 04:10,6.8484,6.8487,6.8472,6.8472
24/06/2020 04:20,6.8475,6.8484,6.8473,6.8481
24/06/2020 04:30,6.8482,6.8491,6.8472,6.8481
24/06/2020 04:40,6.8481,6.8494,6.8473,6.848
24/06/2020 04:50,6.848,6.8486,6.8475,6.8482
24/06/2020 05:00,6.8482,6.8499,6.8474,6.8482
24/06/2020 05:10,6.8482,6.8497,6.8475,6.8484
24/06/2020 05:20,6.8484,6.849,6.8475,6.8486
24/06/2020 05:30,6.8486,6.8495,6.8478,6.8482
24/06/2020 05:40,6.8482,6.8491,6.8477,6.8484
24/06/2020 05:50,6.8484,6.8493,6.8479,6.8485
24/06/2020 06:00,6.8485,6.8491,6.8476,6.8482
24/06/2020 06:10,6.8482,6.8488,6.8477,6.8484
24/06/2020 06:20,6.8484,6.8493,6.8479,6.8489
24/06/2020 06:30,6.8489,6.8506,6.8472,6.8479
24/06/2020 06:40,6.8479,6.8506,6.8472,6.8486
24/06/2020 06:50,6.8486,6.8493,6.8467,6.8477
24/06/2020 07:00,6.8493,6.8514,6.8492,6.8506
24/06/2020 07:10,6.8505,6.8512,6.8484,6.85
24/06/2020 07:20,6.85,6.8506,6.8492,6.8497
24/06/2020 07:30,6.8496,6.8501,6.8491,6.8496
24/06/2020 07:40,6.8496,6.8526,6.8459,6.8493
24/06/2020 07:50,6.8493,6.8498,6.8422,6.8449
24/06/2020 08:00,6.8449,6.8484,6.8445,6.8464
24/06/2020 08:10,6.8464,6.8485,6.8461,6.8483
24/06/2020 08:20,6.8484,6.8488,6.8477,6.848
24/06/2020 08:30,6.848,6.8491,6.8476,6.8479
24/06/2020 08:40,6.848,6.8499,6.8454,6.847
24/06/2020 08:50,6.8472,6.8476,6.8461,6.8469
24/06/2020 09:00,6.8469,6.8496,6.8468,6.8478
24/06/2020 09:10,6.8478,6.8555,6.8475,6.8524
24/06/2020 09:20,6.8524,6.8533,6.8521,6.8524
24/06/2020 09:30,6.8524,6.8563,6.8498,6.8563
24/06/2020 09:40,6.8563,6.8568,6.8562,6.8566
24/06/2020 09:50,6.8566,6.8573,6.8564,6.8571
24/06/2020 10:00,6.8571,6.8572,6.8551,6.8565
24/06/2020 10:10,6.8565,6.8577,6.8563,6.8576
24/06/2020 10:20,6.8576,6.8578,6.8569,6.8576
24/06/2020 10:30,6.8576,6.8581,6.8575,6.8581
24/06/2020 10:40,6.8581,6.8585,6.858,6.8585
24/06/2020 10:50,6.8585,6.8586,6.8579,6.8582
24/06/2020 11:00,6.8582,6.8585,6.8577,6.8581
24/06/2020 11:10,6.8581,6.8586,6.8579,6.8581
24/06/2020 11:20,6.8581,6.8585,6.8577,6.8584
24/06/2020 11:30,6.8584,6.8587,6.8581,6.8583
24/06/2020 11:40,6.8583,6.8587,6.8579,6.8583
24/06/2020 11:50,6.8583,6.8585,6.857,6.8578
24/06/2020 12:00,6.8579,6.858,6.8569,6.8578
24/06/2020 12:10,6.8578,6.8595,6.8577,6.859
24/06/2020 12:20,6.859,6.8592,6.8584,6.8586
24/06/2020 12:30,6.8586,6.859,6.8574,6.8576
24/06/2020 12:40,6.8576,6.8579,6.8573,6.8576
24/06/2020 12:50,6.8576,6.8576,6.8565,6.8568
24/06/2020 13:00,6.8568,6.8579,6.8568,6.8569
24/06/2020 13:10,6.8569,6.858,6.8569,6.8578
24/06/2020 13:20,6.8578,6.8579,6.8567,6.8567
24/06/2020 13:30,6.8567,6.8575,6.8567,6.8571
24/06/2020 13:40,6.8571,6.8582,6.8569,6.858
24/06/2020 13:50,6.858,6.8583,6.8577,6.8577
24/06/2020 14:00,6.8577,6.8586,6.8576,6.8577
24/06/2020 14:10,6.8577,6.8583,6.8575,6.8578
24/06/2020 14:20,6.8578,6.8581,6.8575,6.8581
24/06/2020 14:30,6.8581,6.8585,6.8579,6.8581
24/06/2020 14:40,6.8581,6.8583,6.8525,6.8526
24/06/2020 14:50,6.8526,6.8551,6.8525,6.8547
24/06/2020 15:00,6.8547,6.8553,6.8539,6.8548
24/06/2020 15:10,6.8548,6.857,6.8543,6.8564
24/06/2020 15:20,6.8564,6.8575,6.8555,6.8558
24/06/2020 15:30,6.8558,6.8569,6.8546,6.8565
24/06/2020 15:40,6.8565,6.8575,6.8563,6.8564
24/06/2020 15:50,6.8564,6.8567,6.8548,6.8559
24/06/2020 16:00,6.8559,6.8561,6.8535,6.8555
24/06/2020 16:10,6.8555,6.8559,6.8549,6.8554
24/06/2020 16:20,6.8554,6.8569,6.8553,6.8562
24/06/2020 16:30,6.8562,6.8565,6.8545,6.8546
24/06/2020 16:40,6.8546,6.8558,6.8544,6.8557
24/06/2020 16:50,6.8557,6.8558,6.8545,6.8555
24/06/2020 17:00,6.8555,6.8565,6.8553,6.8559
24/06/2020 17:10,6.8559,6.856,6.8551,6.8555
24/06/2020 17:20,6.8555,6.856,6.853,6.8533
24/06/2020 17:30,6.8533,6.8551,6.853,6.8536
24/06/2020 17:40,6.8536,6.8538,6.8528,6.8529
24/06/2020 17:50,6.8529,6.856,6.8526,6.8534
24/06/2020 18:00,6.8534,6.8552,6.8521,6.8538
24/06/2020 18:10,6.8538,6.8548,6.8536,6.8541
24/06/2020 18:20,6.8541,6.8557,6.8538,6.8557
24/06/2020 18:30,6.8557,6.8601,6.8556,6.8586
24/06/2020 18:40,6.8586,6.859,6.8578,6.8578
24/06/2020 18:50,6.8579,6.8583,6.8571,6.8575
24/06/2020 19:00,6.8574,6.8576,6.8569,6.8572
24/06/2020 19:10,6.8572,6.8578,6.8562,6.8571
24/06/2020 19:20,6.8571,6.8574,6.857,6.8572
24/06/2020 19:30,6.8572,6.8573,6.857,6.8572
24/06/2020 19:40,6.8571,6.8573,6.8562,6.8566
24/06/2020 19:50,6.8566,6.8569,6.853,6.8535
24/06/2020 20:00,6.8536,6.8543,6.8531,6.8534
24/06/2020 20:10,6.8534,6.8538,6.853,6.8535
24/06/2020 20:20,6.8535,6.8546,6.8528,6.8544
24/06/2020 20:30,6.8544,6.8546,6.8535,6.854
24/06/2020 20:40,6.854,6.8578,6.8534,6.8545
24/06/2020 20:50,6.8545,6.8548,6.8534,6.8539
24/06/2020 21:00,6.8539,6.8553,6.8532,6.8535
